BookingID,CustomerID,RoomID,BookingDate,CheckInDate,CheckOutDate,NumberOfGuests,Status
B0001785,719,799,27-11-2024,30-11-2024,10-12-2024,1,Checked-Out
B0001786,878,326,27-11-2024,05-12-2024,16-12-2024,1,Checked-Out
B0001787,486,235,27-11-2024,03-12-2024,13-12-2024,1,Checked-Out
B0001788,303,344,27-11-2024,30-11-2024,01-12-2024,2,Checked-Out
B0001789,376,279,27-11-2024,15-12-2024,27-12-2024,1,Checked-Out
B0001790,254,340,27-11-2024,07-12-2024,17-12-2024,1,Checked-Out
B0001791,447,532,27-11-2024,26-12-2024,27-12-2024,1,Checked-Out
B0001792,597,800,27-11-2024,12-12-2024,14-12-2024,1,Checked-Out
B0001793,820,531,28-11-2024,27-12-2024,31-12-2024,1,Checked-Out
B0001794,575,943,28-11-2024,28-11-2024,01-12-2024,2,Checked-Out
B0001795,334,669,28-11-2024,28-11-2024,14-12-2024,2,Checked-Out
B0001796,553,216,28-11-2024,14-12-2024,26-12-2024,3,Checked-Out
B0001797,215,592,28-11-2024,03-12-2024,14-12-2024,1,Checked-Out
B0001798,715,453,28-11-2024,11-12-2024,24-12-2024,1,Checked-Out
B0001799,666,170,29-11-2024,01-12-2024,14-12-2024,1,Checked-Out
B0001800,482,631,29-11-2024,14-12-2024,19-12-2024,1,Checked-Out
B0001801,874,770,29-11-2024,28-12-2024,31-12-2024,1,Checked-Out
B0001802,836,943,29-11-2024,19-12-2024,22-12-2024,2,Checked-Out
B0001803,376,828,29-11-2024,25-12-2024,26-12-2024,1,Checked-Out
B0001804,127,148,29-11-2024,03-12-2024,11-12-2024,2,Checked-Out
B0001805,782,668,29-11-2024,25-12-2024,28-12-2024,2,Checked-Out
B0001806,627,926,30-11-2024,17-12-2024,18-12-2024,1,Checked-Out
B0001807,105,853,30-11-2024,25-12-2024,29-12-2024,2,Checked-Out
B0001808,510,863,30-11-2024,01-12-2024,03-12-2024,2,Checked-Out
B0001809,322,424,30-11-2024,10-12-2024,22-12-2024,1,Checked-Out
B0001810,292,762,30-11-2024,05-12-2024,07-12-2024,2,Checked-Out
B0001811,13,583,30-11-2024,17-12-2024,30-12-2024,1,Checked-Out
B0001812,907,524,01-12-2024,01-12-2024,19-12-2024,1,Checked-Out
B0001813,779,877,01-12-2024,01-12-2024,07-12-2024,2,Checked-Out
B0001814,947,552,01-12-2024,01-12-2024,22-12-2024,2,Checked-Out
B0001815,576,311,01-12-2024,23-12-2024,31-12-2024,2,Checked-Out
B0001816,14,313,01-12-2024,17-12-2024,31-12-2024,1,Checked-Out
B0001817,55,576,01-12-2024,02-12-2024,04-12-2024,2,Checked-Out
B0001818,338,144,01-12-2024,21-12-2024,29-12-2024,2,Checked-Out
B0001819,291,358,02-12-2024,01-01-2025,31-12-2024,1,Checked-Out
B0001820,354,346,02-12-2024,23-12-2024,25-12-2024,2,Checked-Out
B0001821,317,782,02-12-2024,26-12-2024,29-12-2024,1,Checked-Out
B0001822,2,877,02-12-2024,15-12-2024,29-12-2024,2,Checked-Out
B0001823,198,638,02-12-2024,10-12-2024,20-12-2024,1,Checked-Out
B0001824,919,502,02-12-2024,07-12-2024,09-12-2024,4,Checked-Out
B0001825,739,598,02-12-2024,16-12-2024,19-12-2024,1,Checked-Out
B0001826,587,152,02-12-2024,12-12-2024,25-12-2024,1,Checked-Out
B0001827,944,716,02-12-2024,17-12-2024,20-12-2024,2,Checked-Out
B0001828,23,949,03-12-2024,03-12-2024,21-12-2024,1,Checked-Out
B0001829,96,593,03-12-2024,08-12-2024,18-12-2024,1,Checked-Out
B0001830,580,992,03-12-2024,31-12-2024,31-12-2024,1,Checked-Out
B0001831,534,884,03-12-2024,27-12-2024,31-12-2024,1,Checked-Out
B0001832,546,538,04-12-2024,16-12-2024,18-12-2024,1,Checked-Out
B0001833,83,799,04-12-2024,01-01-2025,31-12-2024,1,Checked-Out
B0001834,33,928,04-12-2024,18-12-2024,28-12-2024,1,Checked-Out
B0001835,697,699,04-12-2024,17-12-2024,19-12-2024,2,Checked-Out
B0001836,302,943,04-12-2024,25-12-2024,31-12-2024,2,Checked-Out
B0001837,483,600,04-12-2024,13-12-2024,15-12-2024,6,Checked-Out
B0001838,609,149,04-12-2024,08-12-2024,19-12-2024,1,Checked-Out
B0001839,391,504,04-12-2024,04-12-2024,13-12-2024,2,Checked-Out
B0001840,900,836,04-12-2024,31-12-2024,31-12-2024,1,Checked-Out
B0001841,776,250,04-12-2024,09-12-2024,17-12-2024,2,Checked-Out
B0001842,207,400,04-12-2024,20-12-2024,28-12-2024,5,Checked-Out
B0001843,117,858,04-12-2024,19-12-2024,22-12-2024,1,Checked-Out
B0001844,778,137,04-12-2024,03-01-2025,31-12-2024,1,Checked-Out
B0001845,575,432,05-12-2024,21-12-2024,30-12-2024,1,Checked-Out
B0001846,383,821,05-12-2024,18-12-2024,28-12-2024,1,Checked-Out
B0001847,30,135,05-12-2024,17-12-2024,31-12-2024,1,Checked-Out
B0001848,386,696,05-12-2024,22-12-2024,23-12-2024,2,Checked-Out
B0001849,677,377,05-12-2024,02-01-2025,31-12-2024,2,Checked-Out
B0001850,862,857,05-12-2024,31-12-2024,31-12-2024,1,Checked-Out
B0001851,280,351,05-12-2024,16-12-2024,22-12-2024,1,Checked-Out
B0001852,421,462,06-12-2024,31-12-2024,31-12-2024,1,Checked-Out
B0001853,128,769,06-12-2024,04-01-2025,31-12-2024,2,Checked-Out
B0001854,771,813,07-12-2024,11-12-2024,13-12-2024,3,Checked-Out
B0001855,909,153,07-12-2024,14-12-2024,16-12-2024,1,Checked-Out
B0001856,827,769,07-12-2024,24-12-2024,31-12-2024,1,Checked-Out
B0001857,399,444,08-12-2024,30-12-2024,31-12-2024,2,Checked-Out
B0001858,513,672,08-12-2024,03-01-2025,31-12-2024,1,Checked-Out
B0001859,249,151,08-12-2024,06-01-2025,31-12-2024,1,Checked-Out
B0001860,240,143,08-12-2024,15-12-2024,24-12-2024,2,Checked-Out
B0001861,178,778,08-12-2024,11-12-2024,23-12-2024,2,Checked-Out
B0001862,228,860,09-12-2024,16-12-2024,29-12-2024,1,Checked-Out
B0001863,792,551,09-12-2024,13-12-2024,18-12-2024,1,Checked-Out
B0001864,731,876,09-12-2024,04-01-2025,31-12-2024,1,Checked-Out
B0001865,552,131,09-12-2024,24-12-2024,31-12-2024,1,Checked-Out
B0001866,466,477,10-12-2024,03-01-2025,31-12-2024,2,Checked-Out
B0001867,378,439,10-12-2024,14-12-2024,21-12-2024,1,Checked-Out
B0001868,573,573,10-12-2024,05-01-2025,31-12-2024,1,Checked-Out
B0001869,306,574,10-12-2024,03-01-2025,31-12-2024,2,Checked-Out
B0001870,458,712,10-12-2024,02-01-2025,31-12-2024,1,Checked-Out
B0001871,633,276,10-12-2024,10-12-2024,31-12-2024,2,Checked-Out
B0001872,949,748,10-12-2024,29-12-2024,31-12-2024,2,Checked-Out
B0001873,881,792,11-12-2024,11-12-2024,31-12-2024,2,Checked-Out
B0001874,105,730,11-12-2024,04-01-2025,31-12-2024,1,Checked-Out
B0001875,630,273,11-12-2024,13-12-2024,19-12-2024,1,Checked-Out
B0001876,348,766,11-12-2024,06-01-2025,31-12-2024,2,Checked-Out
B0001877,560,462,12-12-2024,06-01-2025,31-12-2024,2,Checked-Out
B0001878,664,211,12-12-2024,07-01-2025,31-12-2024,3,Checked-Out
B0001879,780,963,12-12-2024,25-12-2024,31-12-2024,1,Checked-Out
B0001880,478,409,12-12-2024,29-12-2024,31-12-2024,4,Checked-Out
B0001881,808,325,12-12-2024,04-01-2025,31-12-2024,1,Checked-Out
B0001882,123,180,12-12-2024,03-01-2025,31-12-2024,1,Checked-Out
B0001883,842,628,12-12-2024,17-12-2024,21-12-2024,1,Checked-Out
B0001884,844,389,12-12-2024,19-12-2024,26-12-2024,1,Checked-Out
B0001885,997,574,12-12-2024,20-12-2024,31-12-2024,1,Checked-Out
B0001886,636,356,13-12-2024,07-01-2025,31-12-2024,1,Checked-Out
B0001887,291,794,13-12-2024,01-01-2025,31-12-2024,2,Checked-Out
B0001888,373,625,13-12-2024,19-12-2024,20-12-2024,1,Checked-Out
B0001889,870,722,13-12-2024,13-12-2024,31-12-2024,1,Checked-Out
B0001890,919,893,13-12-2024,03-01-2025,31-12-2024,2,Checked-Out
B0001891,125,459,13-12-2024,02-01-2025,31-12-2024,1,Checked-Out
B0001892,727,644,13-12-2024,09-01-2025,31-12-2024,2,Checked-Out
B0001893,197,968,13-12-2024,14-12-2024,26-12-2024,2,Checked-Out
B0001894,152,941,14-12-2024,22-12-2024,23-12-2024,1,Checked-Out
B0001895,627,382,14-12-2024,27-12-2024,31-12-2024,1,Checked-Out
B0001896,485,498,14-12-2024,14-12-2024,30-12-2024,1,Checked-Out
B0001897,430,511,14-12-2024,06-01-2025,31-12-2024,2,Checked-Out
B0001898,613,356,14-12-2024,27-12-2024,31-12-2024,1,Checked-Out
B0001899,777,387,14-12-2024,13-01-2025,31-12-2024,2,Checked-Out
B0001900,90,929,15-12-2024,12-01-2025,31-12-2024,1,Checked-Out
B0001901,808,451,15-12-2024,09-01-2025,31-12-2024,1,Checked-Out
B0001902,982,140,15-12-2024,13-01-2025,31-12-2024,1,Checked-Out
B0001903,985,642,15-12-2024,17-12-2024,19-12-2024,2,Checked-Out
B0001904,851,897,16-12-2024,31-12-2024,31-12-2024,2,Checked-Out
B0001905,495,350,16-12-2024,29-12-2024,31-12-2024,2,Checked-Out
B0001906,879,812,16-12-2024,20-12-2024,31-12-2024,1,Checked-Out
B0001907,427,907,16-12-2024,27-12-2024,31-12-2024,1,Checked-Out
B0001908,613,211,16-12-2024,12-01-2025,31-12-2024,2,Checked-Out
B0001909,538,206,16-12-2024,31-12-2024,31-12-2024,2,Checked-Out
B0001910,333,223,16-12-2024,04-01-2025,31-12-2024,1,Checked-Out
B0001911,925,931,16-12-2024,20-12-2024,29-12-2024,1,Checked-Out
B0001912,580,985,17-12-2024,11-01-2025,31-12-2024,1,Checked-Out
B0001913,989,648,17-12-2024,14-01-2025,31-12-2024,1,Checked-Out
B0001914,211,811,17-12-2024,07-01-2025,31-12-2024,2,Checked-Out
B0001915,868,708,17-12-2024,31-12-2024,31-12-2024,3,Checked-Out
B0001916,277,755,18-12-2024,05-01-2025,31-12-2024,2,Checked-Out
B0001917,152,771,18-12-2024,19-12-2024,31-12-2024,1,Checked-Out
B0001918,816,842,18-12-2024,08-01-2025,31-12-2024,2,Checked-Out
B0001919,315,851,18-12-2024,18-12-2024,31-12-2024,1,Checked-Out
B0001920,496,841,18-12-2024,07-01-2025,31-12-2024,2,Checked-Out
B0001921,184,603,18-12-2024,08-01-2025,31-12-2024,1,Checked-Out
B0001922,115,177,19-12-2024,17-01-2025,31-12-2024,1,Checked-Out
B0001923,78,706,19-12-2024,15-01-2025,31-12-2024,2,Checked-Out
B0001924,408,201,19-12-2024,25-12-2024,26-12-2024,2,Checked-Out
B0001925,791,941,19-12-2024,15-01-2025,31-12-2024,1,Checked-Out
B0001926,500,945,19-12-2024,11-01-2025,31-12-2024,1,Checked-Out
B0001927,918,254,19-12-2024,16-01-2025,31-12-2024,1,Checked-Out
B0001928,756,331,19-12-2024,02-01-2025,31-12-2024,1,Checked-Out
B0001929,782,897,19-12-2024,06-01-2025,31-12-2024,2,Checked-Out
B0001930,236,316,20-12-2024,18-01-2025,31-12-2024,2,Checked-Out
B0001931,817,398,20-12-2024,20-12-2024,31-12-2024,2,Checked-Out
B0001932,548,618,20-12-2024,20-12-2024,31-12-2024,1,Checked-Out
B0001933,788,537,20-12-2024,18-01-2025,31-12-2024,1,Checked-Out
B0001934,455,270,21-12-2024,31-12-2024,31-12-2024,1,Checked-Out
B0001935,624,773,21-12-2024,30-12-2024,31-12-2024,1,Checked-Out
B0001936,627,392,21-12-2024,20-01-2025,31-12-2024,1,Checked-Out
B0001937,329,717,21-12-2024,28-12-2024,31-12-2024,2,Checked-Out
B0001938,881,532,21-12-2024,26-12-2024,31-12-2024,1,Checked-Out
B0001939,652,959,21-12-2024,19-01-2025,31-12-2024,2,Checked-Out
B0001940,725,675,21-12-2024,19-01-2025,31-12-2024,2,Checked-Out
B0001941,138,224,21-12-2024,18-01-2025,31-12-2024,1,Checked-Out
B0001942,228,231,21-12-2024,26-12-2024,31-12-2024,1,Checked-Out
B0001943,546,487,21-12-2024,02-01-2025,31-12-2024,2,Checked-Out
B0001944,293,533,22-12-2024,15-01-2025,31-12-2024,1,Checked-Out
B0001945,380,786,22-12-2024,09-01-2025,31-12-2024,1,Checked-Out
B0001946,937,348,22-12-2024,11-01-2025,31-12-2024,1,Checked-Out
B0001947,10,108,22-12-2024,02-01-2025,31-12-2024,1,Checked-Out
B0001948,847,821,22-12-2024,11-01-2025,31-12-2024,1,Checked-Out
B0001949,116,235,22-12-2024,15-01-2025,31-12-2024,1,Checked-Out
B0001950,359,703,22-12-2024,10-01-2025,31-12-2024,4,Checked-Out
B0001951,381,574,22-12-2024,17-01-2025,31-12-2024,2,Checked-Out
B0001952,918,213,22-12-2024,28-12-2024,31-12-2024,2,Checked-Out
B0001953,491,929,22-12-2024,18-01-2025,31-12-2024,1,Checked-Out
B0001954,274,120,22-12-2024,22-12-2024,31-12-2024,1,Checked-Out
B0001955,397,281,22-12-2024,23-12-2024,25-12-2024,2,Checked-Out
B0001956,891,293,23-12-2024,31-12-2024,31-12-2024,2,Checked-Out
B0001957,318,771,23-12-2024,14-01-2025,31-12-2024,1,Checked-Out
B0001958,826,855,23-12-2024,04-01-2025,31-12-2024,1,Checked-Out
B0001959,335,614,23-12-2024,31-12-2024,31-12-2024,1,Checked-Out
B0001960,833,921,23-12-2024,07-01-2025,31-12-2024,1,Checked-Out
B0001961,278,801,23-12-2024,23-12-2024,31-12-2024,1,Checked-Out
B0001962,638,720,24-12-2024,29-12-2024,31-12-2024,1,Checked-Out
B0001963,678,357,24-12-2024,17-01-2025,31-12-2024,1,Checked-Out
B0001964,273,255,24-12-2024,04-01-2025,31-12-2024,1,Checked-Out
B0001965,734,765,25-12-2024,12-01-2025,31-12-2024,1,Checked-Out
B0001966,274,263,25-12-2024,29-12-2024,31-12-2024,1,Checked-Out
B0001967,287,710,25-12-2024,23-01-2025,31-12-2024,1,Checked-Out
B0001968,810,468,25-12-2024,23-01-2025,31-12-2024,1,Checked-Out
B0001969,747,101,25-12-2024,13-01-2025,31-12-2024,1,Checked-Out
B0001970,551,948,25-12-2024,23-01-2025,31-12-2024,2,Checked-Out
B0001971,661,257,25-12-2024,12-01-2025,31-12-2024,1,Checked-Out
B0001972,592,296,26-12-2024,29-12-2024,30-12-2024,1,Checked-Out
B0001973,703,614,26-12-2024,20-01-2025,31-12-2024,3,Checked-Out
B0001974,211,385,26-12-2024,21-01-2025,31-12-2024,1,Checked-Out
B0001975,531,115,26-12-2024,29-12-2024,31-12-2024,3,Checked-Out
B0001976,582,594,26-12-2024,07-01-2025,31-12-2024,2,Checked-Out
B0001977,642,575,26-12-2024,16-01-2025,31-12-2024,1,Checked-Out
B0001978,927,820,27-12-2024,16-01-2025,31-12-2024,1,Checked-Out
B0001979,41,353,28-12-2024,12-01-2025,31-12-2024,1,Checked-Out
B0001980,308,978,28-12-2024,02-01-2025,31-12-2024,2,Checked-Out
B0001981,187,279,28-12-2024,20-01-2025,31-12-2024,1,Checked-Out
B0001982,731,492,28-12-2024,11-01-2025,31-12-2024,2,Checked-Out
B0001983,746,399,28-12-2024,12-01-2025,31-12-2024,2,Checked-Out
B0001984,887,269,28-12-2024,29-12-2024,31-12-2024,2,Checked-Out
B0001985,166,430,29-12-2024,06-01-2025,31-12-2024,1,Checked-Out
B0001986,46,929,29-12-2024,02-01-2025,31-12-2024,1,Checked-Out
B0001987,585,783,29-12-2024,12-01-2025,31-12-2024,2,Checked-Out
B0001988,339,577,29-12-2024,28-01-2025,31-12-2024,1,Checked-Out
B0001989,318,542,29-12-2024,29-12-2024,31-12-2024,1,Checked-Out
B0001990,568,205,30-12-2024,27-01-2025,31-12-2024,1,Checked-Out
B0001991,872,261,30-12-2024,22-01-2025,31-12-2024,1,Checked-Out
B0001992,771,940,30-12-2024,26-01-2025,31-12-2024,1,Checked-Out
B0001993,158,489,30-12-2024,30-12-2024,31-12-2024,1,Checked-Out
B0001994,256,249,30-12-2024,10-01-2025,31-12-2024,1,Checked-Out
B0001995,465,704,30-12-2024,28-01-2025,31-12-2024,4,Checked-Out
B0001996,718,962,30-12-2024,25-01-2025,31-12-2024,2,Checked-Out
B0001997,818,352,31-12-2024,03-01-2025,31-12-2024,2,Checked-Out
B0001998,392,900,31-12-2024,12-01-2025,31-12-2024,5,Checked-Out
B0001999,471,496,31-12-2024,28-01-2025,31-12-2024,1,Checked-Out
B0002000,13,709,31-12-2024,03-01-2025,31-12-2024,2,Checked-Out
